project,stage,subject,record,file,matrix,matrix_path,band,component,component_1based,component_relative,edge_group,eigenvalue,eigen_score_abs_diff,eigen_score_logit,eigengap,weighted_contra,weighted_ipsi,locality,gof,gof_coef,final_score_method,final_score,rank_within_file,rank_within_matrix
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]",0,1,0,first5,0.3061019144053637,0.194,0.818,0.008235141012515101,0.16539419373044334,0.10074845049292884,0.4464285714285714,27.444930176809972,0.0,final_score_1,0.07468152698796555,32,9
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]",51,52,-5,last5,0.669268056474081,0.169,0.705,0.0034562589626517815,0.13855262217471145,0.1412319036109973,0.5,40.021038007742604,0.3004207601548521,final_score_1,0.07092537728667718,33,9
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]",52,53,-4,last5,0.6809298455666403,0.181,0.758,0.011661789092559216,0.10935080716990209,0.14659654282651496,0.4821428571428571,18.29662353687058,0.0,final_score_1,0.06866244712493166,34,10
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]",52,53,-4,last5,0.6530289880892255,0.153,0.632,0.009820826794768811,0.12141450801878642,0.1550373987578059,0.5535714285714286,46.10897642517982,0.4221795285035964,final_score_1,0.06571163091255751,35,7
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]",53,54,-3,last5,0.6978292415918129,0.198,0.837,0.00464659409162127,0.07612403168905249,0.13542966682773133,0.4821428571428571,23.04615674415298,0.0,final_score_1,0.06208345502544332,36,10
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",4,5,4,first5,0.3345012710798197,0.165,0.688,0.010798246790640842,0.18092705954394575,0.06858169728509397,0.4642857142857143,42.81496537162768,0.3562993074325536,final_score_1,0.06028309785530192,37,10
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]",4,5,4,first5,0.37963629385722697,0.12,0.491,0.0052058286636913476,0.10731276521109805,0.15807847852739731,0.6964285714285714,39.193123770779145,0.2838624754155829,final_score_1,0.05402607461819369,38,8
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]",3,4,3,first5,0.37438375178800387,0.126,0.513,0.005252542069223098,0.05641718955931306,0.15555494488891577,0.5357142857142857,38.31550383502514,0.26631007670050283,final_score_1,0.04101660801573228,39,9
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]",1,2,1,first5,0.3542341953664694,0.146,0.6,0.012334098638014768,0.06678598553085877,0.08104432479227877,0.4821428571428571,27.664806506331175,0.0,final_score_1,0.03198942322313894,40,10
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",55,56,-1,last5,0.7454650427447564,0.245,1.075,0.023947060028171707,0.7254939468067951,0.14323276837241392,0.5535714285714286,50.104853102391125,0.5020970620478225,final_score_2,1.4508511792345629,1,1
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]",55,56,-1,last5,0.7524874205979437,0.252,1.112,0.022664126185724554,0.6151461202402471,0.046349715948191664,0.625,53.467497788931325,0.5693499557786266,final_score_2,1.1953229759925088,2,1
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]",55,56,-1,last5,0.7087602020754609,0.209,0.889,0.038174072497797584,0.6613606341310245,0.08552593373065212,0.5892857142857143,50.758380215267294,0.5151676043053459,final_score_2,1.0552573595675665,3,1
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]",2,3,2,first5,0.32311506122592837,0.177,0.739,0.01474521025742137,0.5676953065863477,0.30705509052691804,0.5714285714285714,27.092928613693633,0.0,final_score_2,1.015835139733391,4,2
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",2,3,2,first5,0.31728918186682775,0.183,0.766,0.008719147618649559,0.4650379629101936,0.363030346638109,0.5714285714285714,28.602121170319272,0.0,final_score_2,0.9967576537505711,5,2
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]",2,3,2,first5,0.36656829400448415,0.133,0.547,0.00781545778351972,0.6366051995816003,0.35810575424766744,0.5357142857142857,55.178769326178845,0.6035753865235769,final_score_2,0.835592726607793,6,2
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]",54,55,-2,last5,0.7298232944122192,0.23,0.994,0.03199405282040624,0.3343820104023012,0.17717511885231033,0.5,26.146319431820707,0.0,final_score_2,0.7627316797186259,7,3
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]",55,56,-1,last5,0.745892688950087,0.246,1.077,0.030803222275826103,0.2662119009332739,0.2026968099826443,0.5,61.43865973702041,0.7287731947404081,final_score_2,0.7575220224846657,8,1
